视频id,视频发布日期,视频标题,总粉丝量(抖+火去重，和端上不一致),游戏内容类型3级标签名称(通过4级标签映射),游戏内容类型4级标签名称(人审+模型+可用状态),视频链接,是否投稿后两日内达到1W+ VV的视频,,,,,,,,,,,,
7486414843591937343,2025/3/27 17:13,惹对抗的中路里最烦米莱狄 不管队友怎么看我，反正我是杀她杀爽了#王者荣耀S39新赛季 #对抗路的压迫感 #针对法师的一百个理由 #王者荣耀s39新赛季 #王者荣耀s39赛季巅峰赛登顶,351928,游戏解说,实战解说,https://www.douyin.com/share/video/7486414843591937343/?mid=7486414681071274763,0,,,,,,,,,,,,
7480877391212973346,2025/3/12 19:05,闪现才是姬小满的最强技能！#姬小满,88540,游戏解说,实战解说,https://www.douyin.com/share/video/7480877391212973346/?mid=7480876998986926911,0,,,,,,,,,,,,
7493014385468755258,2025/4/14 12:02,“瑶 你不要再跟这个伽罗了” #王者荣耀 #伽罗 #王者荣耀s39赛季巅峰赛登顶,41018,游戏解说,实战解说,https://www.douyin.com/share/video/7493014385468755258/?mid=7493014123421256488,0,,,,,,,,,,,,
7481949105246293257,2025/3/15 16:25,万物皆可辅！狂铁辅助场均承伤40%打法分享~ #神罚狂铁 #辅助 #发育路,3254761,攻略类,游戏攻略,https://www.douyin.com/share/video/7481949105246293257/?mid=7481949623624551218,0,,,,,,,,,,,,
7491516844092755263,2025/4/10 11:13,新赛季韩信上分组合推荐，全局思路分享！ #王者 #韩信 #新赛季 #打野 #教学,60957,攻略类,游戏攻略,https://www.douyin.com/share/video/7491516844092755263/?mid=7491518070961802020,0,,,,,,,,,,,,
7481129196408851771,2025/3/13 11:22,两亿场发育路告诉你 射手按照这个思路打 队友前期送几个也没事 #是的我玩王者荣耀 #王者荣耀射手思路教学 #游戏日常 #鲁班七号 #射手意识教学,38237,攻略类,游戏攻略,https://www.douyin.com/share/video/7481129196408851771/?mid=7481128081361619746,0,,,,,,,,,,,,
7486422705978330426,2025/3/27 17:43,新赛季替你们试过了，真的很好玩，不骗人的～#王者荣耀s39赛季巅峰赛登顶 #王者荣耀,155457,游戏解说,实战解说,https://www.douyin.com/share/video/7486422705978330426/?mid=7486422776809212709,0,,,,,,,,,,,,
7489325444324412730,2025/4/4 13:27,每天3分钟改变打野肌肉记忆9.0: 只会无脑吃中线，这期彻底改变你的固化思维,1162077,攻略类,游戏攻略,https://www.douyin.com/share/video/7489325444324412730/?mid=7489324786101472052,0,,,,,,,,,,,,
7480790738440162619,2025/3/12 13:28,巅峰赛教学2.0巅峰万强及以下 #野核教学 #影教学 #马可他爸来了,23225,攻略类,游戏攻略,https://www.douyin.com/share/video/7480790738440162619/?mid=7480790747407567652,0,,,,,,,,,,,,
7483832628794199336,2025/3/20 18:13,很权威了#电子综艺 #何奈之 #元朵永动机 #抖王杯 #是的我玩王者荣耀,144142,游戏解说,实战解说,https://www.douyin.com/share/video/7483832628794199336/?mid=7483832733760801545,0,,,,,,,,,,,,
7484483909682580796,2025/3/22 12:20,阿离刷经济上小国全局思路教学 替你们试过了轻松上小国#公孙离,69535,攻略类,游戏攻略,https://www.douyin.com/share/video/7484483909682580796/?mid=7484484818550393626,0,,,,,,,,,,,,
7486689738481585419,2025/3/28 11:01,两亿把对抗路告诉你 妙手空空儿到底该怎么玩！ #空空儿 #空空儿教学 #王者新英雄空空儿上分思路,436501,攻略类,游戏攻略,https://www.douyin.com/share/video/7486689738481585419/?mid=7486690111078370059,0,,,,,,,,,,,,
7488677559887039753,2025/4/2 19:37,反甲蔡文姬：🐻有多大，舞台就有多刺激 #辅助 #反甲蔡文姬 #反甲 #新赛季 #上分技巧,4409,攻略类,游戏攻略,https://www.douyin.com/share/video/7488677559887039753/?mid=7488677758442801955,0,,,,,,,,,,,,
7491632165436820786,2025/4/10 18:39,猴子现在有多超标？4分钟制霸野区？对位一万六韩信阿辉猴子反野教学！ #国服猴子 #猴子教学 #王者荣耀s39赛季巅峰赛登顶#王者荣耀,44438,游戏解说,实战解说,https://www.douyin.com/share/video/7491632165436820786/?mid=7491632181991803711,0,,,,,,,,,,,,
7487300655569177856,2025/3/30 2:32,S39赛季对抗路梯度前瞻篇！看完拿去上分！ #对抗路教学 #王者s39赛季上分手册 #给我一只河蟹 #王者荣耀s39赛季巅峰赛登顶#王者荣耀,127542,攻略类,游戏攻略,https://www.douyin.com/share/video/7487300655569177856/?mid=7487301004397005618,0,,,,,,,,,,,,
7480127463985630504,2025/3/10 18:35,国服杨玉环中单最新打法思路 #杨玉环教学 #中单教学 #法师教学,56929,攻略类,游戏攻略,https://www.douyin.com/share/video/7480127463985630504/?mid=7480127677366602523,0,,,,,,,,,,,,
7477740749438602505,2025/3/4 8:13,明明机制堪称完美却又全身都是破绽，喜剧的背后是悲剧——论牢白玩家的日常#抖王杯 #牢白 #打野牢九门 #李白 #王者荣耀,2504,游戏解说,实战解说,https://www.douyin.com/share/video/7477740749438602505/?mid=7477740857886526259,0,,,,,,,,,,,,
7489855848290716937,2025/4/5 23:46,8分钟分均一千经济，降维打击高分段#打野教学#国服刘备,1912,游戏解说,实战解说,https://www.douyin.com/share/video/7489855848290716937/?mid=7377913833476802572,0,,,,,,,,,,,,
7489311121430629632,2025/4/4 12:32,干将16.0顶级中路教学解说！ #王者荣耀s39赛季巅峰赛登顶 #王者荣耀,156449,攻略类,游戏攻略,https://www.douyin.com/share/video/7489311121430629632/?mid=7489310583867951911,0,,,,,,,,,,,,
7484089311172791587,2025/3/21 10:49,对抗路赵云打芈月，还是有机会的,2985390,游戏解说,实战解说,https://www.douyin.com/share/video/7484089311172791587/?mid=7484089264360262454,0,,,,,,,,,,,,
7485252168862272794,2025/3/24 14:01,明白每套出装的作用 灵活多变，切勿死板。#娜可露露 #打野教学 #内容启发搜索 #游戏日常,57986,游戏解说,实战解说,https://www.douyin.com/share/video/7485252168862272794/?mid=7016148642252507138,0,,,,,,,,,,,,
7484607165550857512,2025/3/22 20:28,零基础小白想学澜？本期视频让你彻底学会卡四刀#王者荣耀 #澜教学 #国服澜 #翼晴空 #游戏攻略,18276,攻略类,游戏攻略,https://www.douyin.com/share/video/7484607165550857512/?mid=7484609400078945076,0,,,,,,,,,,,,
7477862689260277001,2025/3/4 16:07,5000暴击的伽罗，我是没见过？ ,309115,游戏解说,实战解说,https://www.douyin.com/share/video/7477862689260277001/?mid=7477863097646992165,0,,,,,,,,,,,,
7490860743462604067,2025/4/8 16:45,怎样判断对面打野的走位,2985390,游戏解说,实战解说,https://www.douyin.com/share/video/7490860743462604067/?mid=7490860627859507980,0,,,,,,,,,,,,
7480290792452443404,2025/3/11 5:10,蒙恬：什么他n的精锐 老子打的就是精锐 #王权富贵蒙恬 #蒙恬教学 #对抗路教学 #是的我玩王者荣耀 #抖音创作季,41713,游戏解说,实战解说,https://www.douyin.com/share/video/7480290792452443404/?mid=7141045495165618208,0,,,,,,,,,,,,
7490951489477774629,2025/4/8 22:42,新赛季打野教学 赛季初巅峰1800李白第一视角全局打野教学#王者 #巅峰赛 #打野教学 #李白,15667,攻略类,游戏攻略,https://www.douyin.com/share/video/7490951489477774629/?mid=7490952413004794687,0,,,,,,,,,,,,
7484301014254865727,2025/3/22 0:31,功高成怨府，龙人一打五！前es职业射手五分钟教你玩转真龙形态公孙离！S38赛季巅峰全国百强局撞车国服木兰国服玉环国服甄姬国服嫦娥国服昭君！对位一个七八个国服的百段发育路！如何用极致的细节射辅2v3拿下双杀直接打穿发育路！,662589,攻略类,游戏攻略,https://www.douyin.com/share/video/7484301014254865727/?mid=7484301318367021874,0,,,,,,,,,,,,
7492562171704937785,2025/4/13 6:48,当你反野失败问题也不大 #打野教学 #游戏解说 #典韦教学打法,93409,游戏解说,实战解说,https://www.douyin.com/share/video/7492562171704937785/?mid=7492562383676738314,1,,,,,,,,,,,,
7484595743479680297,2025/3/22 19:34,今天，我不是戏猴！ #边路之猴 #王者荣耀#抖音精选,813307,游戏解说,实战解说,https://www.douyin.com/share/video/7484595743479680297/?mid=7484595373550488383,0,,,,,,,,,,,,
7489670004149914937,2025/4/5 11:44,让Rain来教你玩转s39赛季，职业公认的最强装备反甲#2025kpl春季赛 #kpl,3476,攻略类,游戏攻略,https://www.douyin.com/share/video/7489670004149914937/?mid=7489669649655712553,0,,,,,,,,,,,,
7478195425011387675,2025/3/5 13:37,小乔全局打法思路教学，五分钟让你爱上小乔！#抖王杯 #王者 #小乔教学 #不晚睡小澈 #中路教学,54355,游戏解说,实战解说,https://www.douyin.com/share/video/7478195425011387675/?mid=7478195482683149075,0,,,,,,,,,,,,
7491677295007108406,2025/4/10 21:39,全网首发野射正反手教学 你的打野还抓不到射手？你的射手还会被打野抓到？#王者荣耀 #打野教学 #射手教学,230719,攻略类,游戏攻略,https://www.douyin.com/share/video/7491677295007108406/?mid=7491678388432718631,0,,,,,,,,,,,,
7491399893836107045,2025/4/10 3:51,新赛季该用哪个英雄上王者“极限眩晕流”马克搭配刘禅，真的好用 #马可波罗 #刘禅 #辅助 #发育路 #王者荣耀,1288032,攻略类,游戏攻略,https://www.douyin.com/share/video/7491399893836107045/?mid=7491403323510164262,0,,,,,,,,,,,,
7481556780783340837,2025/3/14 15:02,赵云最强黑科技套路！重装不死流，秒回万血？ #赵云 #王者 #战士 #101俱乐部,76474,攻略类,游戏攻略,https://www.douyin.com/share/video/7481556780783340837/?mid=7481557067694656297,0,,,,,,,,,,,,
7489545279717264690,2025/4/5 3:52,新赛季该用哪个辅助去上分“反伤真香流”蔡文姬，打辅助真的好用 #蔡文姬 #辅助 #发育路 #新赛季 #王者荣耀,1288032,攻略类,游戏攻略,https://www.douyin.com/share/video/7489545279717264690/?mid=7489547225626970916,0,,,,,,,,,,,,
7487267035748060467,2025/3/30 0:25,打野前一分半必须思考的五件事 #韩信 #王者荣耀 #打野教学,230719,攻略类,游戏攻略,https://www.douyin.com/share/video/7487267035748060467/?mid=7487268158236085004,0,,,,,,,,,,,,
7462593238109539618,2025/1/22 12:38,全员神器，曜螭龙剑预定火焰特效？ #曜螭龙剑 #王者未尽之器新系列皮肤 #2025抖音王者荣耀新春会,58538,游戏解说,世界观解说,https://www.douyin.com/share/video/7462593238109539618/?mid=7462594593310133029,0,,,,,,,,,,,,
7480119182558809404,2025/3/10 18:02,李白在觉醒模式里这样玩爽到爆炸#抖王杯 #王者荣耀,14749,攻略类,游戏攻略,https://www.douyin.com/share/video/7480119182558809404/?mid=7480119239379077915,0,,,,,,,,,,,,
7483478552382410003,2025/3/19 19:19,#王者#大年解说,84801,游戏解说,实战解说,https://www.douyin.com/share/video/7483478552382410003/?mid=7483478786080656154,0,,,,,,,,,,,,
7487585872318139648,2025/3/30 21:03,赛季初巅峰1550分马超教学，打野逻辑思维时间差的运用 #王者荣耀s39赛季巅峰赛登顶 #王者荣耀#打野教学 #马超 #光泽教练,15318,攻略类,游戏攻略,https://www.douyin.com/share/video/7487585872318139648/?mid=7487587162121505577,0,,,,,,,,,,,,
7491708239755709705,2025/4/10 23:34,全肉装反伤流李白 #王者,200768,攻略类,游戏攻略,https://www.douyin.com/share/video/7491708239755709705/?mid=7491708345775049482,0,,,,,,,,,,,,
7486453588311493951,2025/3/27 19:43,#王者六百六十六语音包上线,1733153,游戏解说,实战解说,https://www.douyin.com/share/video/7486453588311493951/?mid=7486453602941258533,0,,,,,,,,,,,,
7490783119608433920,2025/4/8 11:44,不要让游戏变了味！ #王者荣耀 #浔一周瑜,427440,游戏解说,实战解说,https://www.douyin.com/share/video/7490783119608433920/?mid=7490783186189224758,0,,,,,,,,,,,,
7479724847833140532,2025/3/9 16:35,竹杖芒鞋轻胜马，谁怕！一蓑烟雨任平生 #王者荣耀高渐离 #哪吒,395861,游戏解说,实战解说,https://www.douyin.com/share/video/7479724847833140532/?mid=7479726443904305959,0,,,,,,,,,,,,
7482623547093880124,2025/3/17 12:01,阿离逆风局刷经济思路及自由人反蹲抓边思路教学#公孙离,69535,攻略类,游戏攻略,https://www.douyin.com/share/video/7482623547093880124/?mid=7482622665610562319,0,,,,,,,,,,,,
7475272482442775820,2025/2/25 16:35,没有人比我更懂得玩东皇太一 #抖音创作季 #内容启发搜索 #校长劝学 #王者荣耀 #王者最强战力集结抖王杯,19249,游戏解说,实战解说,https://www.douyin.com/share/video/7475272482442775820/?mid=7475272567469902643,0,,,,,,,,,,,,
7487153492973391167,2025/3/29 16:59,《人心中的成见是一座“盾山”》 #王者荣耀s39赛季巅峰赛登顶 #王者荣耀 #钟馗新赛季皮肤 #王者荣耀崩了 #是的我玩王者荣耀,19249,游戏解说,实战解说,https://www.douyin.com/share/video/7487153492973391167/?mid=7487153451537845011,0,,,,,,,,,,,,
7491281993854962981,2025/4/9 20:03,S39超级蓝领打野，一枪附带1000+伤害，拳盾流赵云#王者荣耀 #S39赛季,11862,攻略类,游戏攻略,https://www.douyin.com/share/video/7491281993854962981/?mid=7491282556025883428,0,,,,,,,,,,,,
7485673730119650601,2025/3/25 17:17,《霸道钟馗爱上我》 #来自灵宝的灵魂拷问 #峡谷人的精神状态 #国服钟馗 #是的我玩王者荣耀 #钟馗赛季新皮肤,19249,游戏解说,实战解说,https://www.douyin.com/share/video/7485673730119650601/?mid=7485673811052923698,0,,,,,,,,,,,,
7492400175009336636,2025/4/12 20:19,诸葛亮打野进阶教学 #打野教学 #诸葛亮教学 #野核教学 #二体教学,23225,攻略类,游戏攻略,https://www.douyin.com/share/video/7492400175009336636/?mid=7492399859044010752,0,,,,,,,,,,,,
7486330613931199803,2025/3/27 11:46,小乔，你真以为典韦打不过你？#典韦 #打野 #国服典韦,224638,游戏解说,实战解说,https://www.douyin.com/share/video/7486330613931199803/?mid=7486330339837709096,0,,,,,,,,,,,,
7486085458401692963,2025/3/26 19:59,S39新赛季射手改动受益T度排行 #王者荣耀 #发育路,6881,攻略类,游戏攻略,https://www.douyin.com/share/video/7486085458401692963/?mid=7486086465282280202,0,,,,,,,,,,,,
7472015947025370426,2025/2/16 21:58,王者中路历代T0法师#法师 #中单,137305,游戏解说,游戏推荐,https://www.douyin.com/share/video/7472015947025370426/?mid=7472014902077524751,0,,,,,,,,,,,,
7486156207120469298,2025/3/27 0:35,S39赛季艾琳最新出装铭文，艾琳的春天来了！ #出装铭文 #带土土艾琳 #新赛季,54861,攻略类,游戏攻略,https://www.douyin.com/share/video/7486156207120469298/?mid=7486157172917766946,0,,,,,,,,,,,,
7482588476894874934,2025/3/17 9:45,围点打援应该是目前王者里最高级的作战技术之一 #鲁班大师 #团战思路 #红温鲁班大师,158984,攻略类,游戏攻略,https://www.douyin.com/share/video/7482588476894874934/?mid=7482587098768362280,0,,,,,,,,,,,,
7492350912690670888,2025/4/12 17:13,猜猜看？我能不能把你们炸死！ ,22383,游戏解说,实战解说,https://www.douyin.com/share/video/7492350912690670888/?mid=7492352214229420827,0,,,,,,,,,,,,
7486381772159192374,2025/3/27 15:05,两分钟教会你 #王者空空儿玩法攻略 #KPL玩转妙手空空 #一笙两分钟教你学会空空儿 #2025kpl春季赛 #狼队一笙,61279,攻略类,游戏攻略,https://www.douyin.com/share/video/7486381772159192374/?mid=7486381887418567474,0,,,,,,,,,,,,
7487066688215715135,2025/3/29 11:24,S39新赛季，反伤韧甲最适配的五位英雄！ #王者荣耀s39赛季巅峰赛登顶 #王者荣耀,1860964,攻略类,游戏攻略,https://www.douyin.com/share/video/7487066688215715135/?mid=7487067214571506459,0,,,,,,,,,,,,
7492000883023072512,2025/4/11 18:30,这小乔的变脸速度也太快了吧，简直就是川剧变脸啊 #王者荣耀s39赛季巅峰赛登顶 #王者荣耀,364647,游戏解说,实战解说,https://www.douyin.com/share/video/7492000883023072512/?mid=7492001172862126898,0,,,,,,,,,,,,
7490203289246534927,2025/4/6 22:24,阿凡万场米莱狄之传送米莱狄零基础教学 #阿凡米莱狄 #米莱狄 #王者荣耀 #米莱狄教学 #阿凡玩游戏,20413,游戏解说,实战解说,https://www.douyin.com/share/video/7490203289246534927/?mid=7490206024901659426,0,,,,,,,,,,,,
7484179517754428707,2025/3/21 16:39,巅峰2100分裴擒虎教学 打野教学思维决策判断 #打野教学 #裴擒虎 #决策思维 #光泽教练 #王者主页,15318,攻略类,游戏攻略,https://www.douyin.com/share/video/7484179517754428707/?mid=7484179704287611658,0,,,,,,,,,,,,
7485588441187536154,2025/3/25 11:46,裴檎虎，猴子的野，你都敢反？#猴子 #国服猴子 #身法猴 #抖音创作季,202133,游戏解说,实战解说,https://www.douyin.com/share/video/7485588441187536154/?mid=7485588437198736147,0,,,,,,,,,,,,
7491472662506622258,2025/4/10 8:20,超标！最被低估的黑马“寒霜流”盘古#王者荣耀s39赛季巅峰赛登顶 #王者荣耀 #游戏日常 #打野教学,1526,攻略类,游戏攻略,https://www.douyin.com/share/video/7491472662506622258/?mid=7491472161829882635,0,,,,,,,,,,,,
7483438719131749647,2025/3/19 16:44,估计这个韩信要气懵了,2985390,游戏解说,实战解说,https://www.douyin.com/share/video/7483438719131749647/?mid=7483438867660458761,0,,,,,,,,,,,,
